name,class,pos,rate,star,school,conf,year
Greg Johnson,recruit,ATH,5.9,4,USC,PAC12,2017
Bryan Thompson,recruit,WR,5.9,4,utah,PAC12,2017
Hunter Bryant,recruit,TE,5.9,4,washington,PAC12,2017
Salvon Ahmed,recruit,ATH,5.9,4,washington,PAC12,2017
Terrell Bynum,recruit,WR,5.9,4,washington,PAC12,2017
Jarell White,recruit,ATH,5.8,4,Cincinnati,AAC,2017
Nick Robinson,recruit,TE,5.8,4,Memphis,AAC,2017
Cordarrian Richardson,recruit,RB,5.8,4,Central Florida,AAC,2017
Kemore Gamble,recruit,TE,5.8,4,florida,SEC,2017
Daquon Green,recruit,WR,5.8,4,florida,SEC,2017
Adarius Lemons,recruit,RB,5.8,4,florida,SEC,2017
Malik Davis,recruit,RB,5.8,4,florida,SEC,2017
Trey Blount,recruit,ATH,5.8,4,georgia,SEC,2017
Jeremiah Holloman,recruit,ATH,5.8,4,georgia,SEC,2017
Lynn Bowden,recruit,ATH,5.8,4,kentucky,SEC,2017
Tyrell Ajian,recruit,ATH,5.8,4,kentucky,SEC,2017
Will Register,recruit,TE,5.8,4,carolina,SEC,2017
Chad Terrell,recruit,WR,5.8,4,carolina,SEC,2017
Shi Smith,recruit,WR,5.8,4,carolina,SEC,2017
Kedrick James,recruit,TE,5.8,4,alabama,SEC,2017
Chadarius Townsend,recruit,ATH,5.8,4,alabama,SEC,2017
Major Tennison,recruit,TE,5.8,4,alabama,SEC,2017
Noah Igbinoghene,recruit,WR,5.8,4,auburn,SEC,2017
Alaric Williams,recruit,ATH,5.8,4,auburn,SEC,2017
Myles Brennan,recruit,QB,5.8,4,LSU,SEC,2017
Mannie Netherly,recruit,WR,5.8,4,LSU,SEC,2017
Kam White,recruit,ATH,5.8,4,ole miss,SEC,2017
AJ Dillon,recruit,RB,5.8,4,BC,ACC,2017
Chase Brice,recruit,QB,5.8,4,CLEM,ACC,2017
Amari Rodgers,recruit,WR,5.8,4,CLEM,ACC,2017
Zaquandre White,recruit,RB,5.8,4,FSU,ACC,2017
Alex Marshall,recruit,TE,5.8,4,FSU,ACC,2017
James Blackman,recruit,QB,5.8,4,FSU,ACC,2017
Malik Cunningham,recruit,QB,5.8,4,LOU,ACC,2017
Corey Reed,recruit,WR,5.8,4,LOU,ACC,2017
Justin Marshall,recruit,WR,5.8,4,LOU,ACC,2017
Russ Yeast,recruit,ATH,5.8,4,LOU,ACC,2017
Deejay Dallas,recruit,ATH,5.8,4,MIA,ACC,2017
N'Kosi Perry,recruit,QB,5.8,4,MIA,ACC,2017
Antoine Thompson,recruit,WR,5.8,4,NCST,ACC,2017
CJ Cotman,recruit,ATH,5.8,4,UNC,ACC,2017
Charles Reeves,recruit,TE,5.8,4,PITT,ACC,2017
Anthony Davis,recruit,RB,5.8,4,PITT,ACC,2017
Caleb Farley,recruit,ATH,5.8,4,VT,ACC,2017
K.J. Hamler,recruit,WR,5.8,4,PSU,BIG10,2017
Ricky Smalling,recruit,WR,5.8,4,ILL,BIG10,2017
Carmoni Green,recruit,WR,5.8,4,ILL,BIG10,2017
Tahj Capehart,recruit,ATH,5.8,4,MYLD,BIG10,2017
Oliver Martin,recruit,WR,5.8,4,MICH,BIG10,2017
Brad Hawkins,recruit,WR,5.8,4,MICH,BIG10,2017
O'maury Samuels,recruit,RB,5.8,4,MICH,BIG10,2017
Hunter Rison,recruit,WR,5.8,4,MIST,BIG10,2017
Keyshawn Johnson Jr.,recruit,WR,5.8,4,NEB,BIG10,2017
Jaevon McQuitty,recruit,WR,5.8,4,NEB,BIG10,2017
Jaylen Harris,recruit,WR,5.8,4,OSU,BIG10,2017
Bo Melton,recruit,WR,5.8,4,RUT,BIG10,2017
Jonathan Taylor,recruit,RB,5.8,4,WIS,BIG10,2017
Jack Coan,recruit,QB,5.8,4,WIS,BIG10,2017
Dominic Williams,recruit,RB,5.8,4,KAN,BIG12,2017
Ryan Jones,recruit,WR,5.8,4,OKLA,BIG12,2017
Kennedy Brooks,recruit,RB,5.8,4,OKLA,BIG12,2017
Marquise Brown,recruit,WR,5.8,4,OKLA,BIG12,2017
Grant Calcaterra,recruit,ATH,5.8,4,OKLA,BIG12,2017
LC Greenwood,recruit,WR,5.8,4,OKST,BIG12,2017
Chuba Hubbard,recruit,ATH,5.8,4,OKST,BIG12,2017
Tylan Wallace,recruit,WR,5.8,4,OKST,BIG12,2017
Jalen Reagor,recruit,WR,5.8,4,TCU,BIG12,2017
Damion Miller,recruit,WR,5.8,4,TEX,BIG12,2017
Montrell Estell,recruit,ATH,5.8,4,TEX,BIG12,2017
Reese Leitao,recruit,TE,5.8,4,TEX,BIG12,2017
Toneil Carter,recruit,RB,5.8,4,TEX,BIG12,2017
Isaiah Robertson,recruit,ATH,5.8,4,Notre Dame,IND,2017
C.J. Holmes,recruit,RB,5.8,4,Notre Dame,IND,2017
Drew Dixon,recruit,ATH,5.8,4,ARZ,PAC12,2017
Ryan Kelley,recruit,QB,5.8,4,AZST,PAC12,2017
Chase Garbers,recruit,QB,5.8,4,CAL,PAC12,2017
Elijah Hicks,recruit,ATH,5.8,4,CAL,PAC12,2017
K.D. Nixon,recruit,WR,5.8,4,COL,PAC12,2017
Braxton Burmeister,recruit,QB,5.8,4,oregon,PAC12,2017
Bruce Judson,recruit,ATH,5.8,4,oregon,PAC12,2017
Saiid Adebo,recruit,ATH,5.8,4,stanford,PAC12,2017
Jimmy Jaggers,recruit,TE,5.8,4,UCLA,PAC12,2017
Josh Falo,recruit,TE,5.8,4,USC,PAC12,2017
Juliano Falaniko,recruit,ATH,5.8,4,USC,PAC12,2017
Randal Grimes,recruit,WR,5.8,4,USC,PAC12,2017
T.J. Green,recruit,RB,5.8,4,utah,PAC12,2017
Anthony White Jr.,recruit,WR,5.8,4,washington,PAC12,2017
Jamire Calvin,recruit,WR,5.8,4,washington,PAC12,2017
D.J. Gillins,recruit,QB,5.7,3,SMU,AAC,2017
Emmanuel Greene,recruit,WR,5.7,3,Central Florida,AAC,2017
Kevaughn Dingle,recruit,WR,5.7,3,South Florida,AAC,2017
Jake Allen,recruit,QB,5.7,3,florida,SEC,2017
Tray Bishop,recruit,ATH,5.7,3,georgia,SEC,2017
Clevan Thomas,recruit,WR,5.7,3,kentucky,SEC,2017
Danny Clark,recruit,QB,5.7,3,kentucky,SEC,2017
Jay Urich,recruit,QB,5.7,3,carolina,SEC,2017
Josh Palmer,recruit,WR,5.7,3,tennessee,SEC,2017
Jacob Free,recruit,QB,5.7,3,vanderbilt,SEC,2017
Maleek Barkley,recruit,ATH,5.7,3,arkansas,SEC,2017
Sal Cannella,recruit,TE,5.7,3,auburn,SEC,2017
Malik Willis,recruit,ATH,5.7,3,auburn,SEC,2017
Lowell Narcisse,recruit,QB,5.7,3,LSU,SEC,2017
Clyde Edwards-Helaire,recruit,RB,5.7,3,LSU,SEC,2017
Travis Etienne,recruit,RB,5.7,3,CLEM,ACC,2017
Jake Marwede,recruit,TE,5.7,3,DUKE,ACC,2017
Bailey Hockman,recruit,QB,5.7,3,FSU,ACC,2017
Tre McKitty,recruit,TE,5.7,3,FSU,ACC,2017
Kemari Averett,recruit,TE,5.7,3,LOU,ACC,2017
Brian Polendey,recruit,TE,5.7,3,MIA,ACC,2017
Cade Weldon,recruit,QB,5.7,3,MIA,ACC,2017
Emeka Emezie,recruit,WR,5.7,3,NCST,ACC,2017
Michael Carter,recruit,RB,5.7,3,UNC,ACC,2017
Dazz Newsome,recruit,ATH,5.7,3,UNC,ACC,2017
J.T. Cauthen,recruit,WR,5.7,3,UNC,ACC,2017
Todd Sibley,recruit,RB,5.7,3,PITT,ACC,2017
Allen Stritzinger,recruit,ATH,5.7,3,SYR,ACC,2017
Tommy Devito,recruit,QB,5.7,3,SYR,ACC,2017
Germane Crowell,recruit,ATH,5.7,3,VA,ACC,2017
Hendon Hooker,recruit,QB,5.7,3,VT,ACC,2017
Cameron Sullivan-Brown,recruit,WR,5.7,3,PSU,BIG10,2017
Mac Hippenhammer,recruit,WR,5.7,3,PSU,BIG10,2017
Peyton Mansell,recruit,QB,5.7,3,IOWA,BIG10,2017
Kyshaun Bryan,recruit,RB,5.7,3,IOWA,BIG10,2017
Tayon Fleet-Davis,recruit,RB,5.7,3,MYLD,BIG10,2017
Brandon Gaddy,recruit,ATH,5.7,3,MYLD,BIG10,2017
Javon Leake,recruit,RB,5.7,3,MYLD,BIG10,2017
Cody White,recruit,WR,5.7,3,MIST,BIG10,2017
Mohamed Ibrahim,recruit,RB,5.7,3,MINN,BIG10,2017
Trey Pugh,recruit,TE,5.7,3,NWU,BIG10,2017
Eddie Lewis,recruit,WR,5.7,3,RUT,BIG10,2017
Johnathan Lewis,recruit,QB,5.7,3,RUT,BIG10,2017
Jake Ferguson,recruit,TE,5.7,3,WIS,BIG10,2017
Cade Green,recruit,WR,5.7,3,WIS,BIG10,2017
Jalen Pitre,recruit,ATH,5.7,3,BAY,BIG12,2017
Gavin Holmes,recruit,WR,5.7,3,BAY,BIG12,2017
Trestan Ebner,recruit,ATH,5.7,3,BAY,BIG12,2017
John Lovett,recruit,ATH,5.7,3,BAY,BIG12,2017
Chabastin Taylor,recruit,WR,5.7,3,KNST,BIG12,2017
Jeremiah Hall,recruit,TE,5.7,3,OKLA,BIG12,2017
Marcelias Sutton,recruit,ATH,5.7,3,OKLA,BIG12,2017
Braydon Johnson,recruit,WR,5.7,3,OKST,BIG12,2017
Lamarcus Morton,recruit,WR,5.7,3,OKST,BIG12,2017
Jelani Woods,recruit,QB,5.7,3,OKST,BIG12,2017
Shawn Robinson,recruit,QB,5.7,3,TCU,BIG12,2017
Michael Onyemaobi,recruit,ATH,5.7,3,TCU,BIG12,2017
David Sills,recruit,ATH,5.7,3,West Virginia,BIG12,2017
DeAndre Johnson,recruit,QB,5.7,3,fau,CUSA,2017
Jalen Guyton,recruit,WR,5.7,3,northtexas,CUSA,2017
Avery Davis,recruit,QB,5.7,3,Notre Dame,IND,2017
Michael Young,recruit,WR,5.7,3,Notre Dame,IND,2017
Jafar Armstrong,recruit,WR,5.7,3,Notre Dame,IND,2017
Octavius Evans,recruit,WR,5.7,3,Boise,MWC,2017
Kaegun Williams,recruit,RB,5.7,3,San Diego,MWC,2017
Trelon Smith,recruit,RB,5.7,3,AZST,PAC12,2017
Biaggio Ali-Walsh,recruit,RB,5.7,3,CAL,PAC12,2017
Taariq Johnson,recruit,WR,5.7,3,CAL,PAC12,2017
Jared Poplawski,recruit,TE,5.7,3,COL,PAC12,2017
Kolby Taylor,recruit,WR,5.7,3,oregon state,PAC12,2017
Calvin Tyler,recruit,RB,5.7,3,oregon state,PAC12,2017
Tucker Fisk,recruit,TE,5.7,3,stanford,PAC12,2017
Moses Robinson-Carr,recruit,TE,5.7,3,UCLA,PAC12,2017
Erik Krommenhoek,recruit,TE,5.7,3,USC,PAC12,2017
Taniela Pututau,recruit,WR,5.7,3,utah,PAC12,2017
Tyquez Hampton,recruit,WR,5.7,3,utah,PAC12,2017
Alex Cook,recruit,WR,5.7,3,washington,PAC12,2017
Cade Otton,recruit,TE,5.7,3,washington,PAC12,2017
Jake Haener,recruit,QB,5.7,3,washington,PAC12,2017
Ty Jones,recruit,WR,5.7,3,washington,PAC12,2017
Kelle Sanders,recruit,ATH,5.7,3,washington,PAC12,2017
Connor Neville,recruit,QB,5.7,3,washington,PAC12,2017
Michael Warren,recruit,RB,5.6,3,Cincinnati,AAC,2017
Jayden Borders,recruit,WR,5.6,3,East Carolina,AAC,2017
Leroy Henley,recruit,WR,5.6,3,East Carolina,AAC,2017
Alec Long,recruit,ATH,5.6,3,Memphis,AAC,2017
Mychal Cooper,recruit,WR,5.6,3,Navy,AAC,2017
Sam Crawford,recruit,WR,5.6,3,Tulsa,AAC,2017
Marlon Williams,recruit,WR,5.6,3,Central Florida,AAC,2017
Darriel Mack Jr.,recruit,QB,5.6,3,Central Florida,AAC,2017
Otis Anderson,recruit,RB,5.6,3,Central Florida,AAC,2017
Bentavious Thompson,recruit,RB,5.6,3,Central Florida,AAC,2017
Bentlee Sanders,recruit,ATH,5.6,3,South Florida,AAC,2017
Kadarius Toney,recruit,ATH,5.6,3,florida,SEC,2017
Eric Stokes,recruit,ATH,5.6,3,georgia,SEC,2017
Joshua Ali,recruit,WR,5.6,3,kentucky,SEC,2017
Walker Wood,recruit,QB,5.6,3,kentucky,SEC,2017
Bryant Koback,recruit,RB,5.6,3,kentucky,SEC,2017
Isaiah Epps,recruit,WR,5.6,3,kentucky,SEC,2017
James Brown,recruit,TE,5.6,3,tennessee,SEC,2017
Trey Coleman,recruit,RB,5.6,3,tennessee,SEC,2017
Jarrod Barnes,recruit,ATH,5.6,3,arkansas,SEC,2017
Koilan Jackson,recruit,WR,5.6,3,arkansas,SEC,2017
Jonathan Nance,recruit,WR,5.6,3,arkansas,SEC,2017
Maleek Williams,recruit,RB,5.6,3,arkansas,SEC,2017
Racey McMath,recruit,WR,5.6,3,LSU,SEC,2017
Tory Carter,recruit,RB,5.6,3,LSU,SEC,2017
Braylon Sanders,recruit,WR,5.6,3,ole miss,SEC,2017
D.D. Bowie,recruit,WR,5.6,3,ole miss,SEC,2017
JaVonta Payton,recruit,ATH,5.6,3,ole miss,SEC,2017
Travis Levy,recruit,RB,5.6,3,BC,ACC,2017
Caleb Stoneburner,recruit,WR,5.6,3,BC,ACC,2017
Brandon Sebastian,recruit,ATH,5.6,3,BC,ACC,2017
CJ Lewis,recruit,QB,5.6,3,BC,ACC,2017
Deon Jackson,recruit,ATH,5.6,3,DUKE,ACC,2017
Chris Katrenick,recruit,QB,5.6,3,DUKE,ACC,2017
Tamorrion  Terry,recruit,WR,5.6,3,FSU,ACC,2017
Deonte Sheffield,recruit,RB,5.6,3,FSU,ACC,2017
Jerry Howard,recruit,RB,5.6,3,GTCH,ACC,2017
Joshua Johnson,recruit,WR,5.6,3,LOU,ACC,2017
Evidence Njoku,recruit,WR,5.6,3,MIA,ACC,2017
Robert Burns,recruit,RB,5.6,3,MIA,ACC,2017
Damien Darden,recruit,TE,5.6,3,NCST,ACC,2017
Antwuan Branch,recruit,RB,5.6,3,UNC,ACC,2017
Beau Corrales,recruit,WR,5.6,3,UNC,ACC,2017
Kyle Nunn,recruit,ATH,5.6,3,PITT,ACC,2017
Michael Smith,recruit,WR,5.6,3,PITT,ACC,2017
Ravian Pierce,recruit,TE,5.6,3,SYR,ACC,2017
Lindell Stone,recruit,QB,5.6,3,VA,ACC,2017
Lamont Atkins,recruit,RB,5.6,3,VA,ACC,2017
Shawn Smith,recruit,WR,5.6,3,VA,ACC,2017
Dalton Keene,recruit,ATH,5.6,3,VT,ACC,2017
Sean Savoy,recruit,WR,5.6,3,VT,ACC,2017
Jalen Holston,recruit,RB,5.6,3,VT,ACC,2017
Hezekiah Grimsley,recruit,WR,5.6,3,VT,ACC,2017
Drake Deluliis,recruit,TE,5.6,3,VT,ACC,2017
Christian Beal,recruit,RB,5.6,3,WFST,ACC,2017
Waydale Jones,recruit,WR,5.6,3,WFST,ACC,2017
Journey Brown,recruit,RB,5.6,3,PSU,BIG10,2017
Kendall Smith,recruit,WR,5.6,3,ILL,BIG10,2017
Mike Epstein,recruit,RB,5.6,3,ILL,BIG10,2017
Dwayne Lawson,recruit,QB,5.6,3,ILL,BIG10,2017
Juwan Burgess,recruit,ATH,5.6,3,IND,BIG10,2017
Morgan Ellison,recruit,RB,5.6,3,IND,BIG10,2017
Ivory Kelly-Martin,recruit,RB,5.6,3,IOWA,BIG10,2017
Jayden Comma,recruit,WR,5.6,3,MYLD,BIG10,2017
Sean Nelson,recruit,WR,5.6,3,MYLD,BIG10,2017
Carlos Carriere,recruit,WR,5.6,3,MYLD,BIG10,2017
Jalen Browder,recruit,ATH,5.6,3,MYLD,BIG10,2017
Rocky Lombardi,recruit,QB,5.6,3,MIST,BIG10,2017
Weston Bridges,recruit,RB,5.6,3,MIST,BIG10,2017
Demetrius Douglas,recruit,ATH,5.6,3,MINN,BIG10,2017
Jake Paulson,recruit,TE,5.6,3,MINN,BIG10,2017
Christopher Bell,recruit,WR,5.6,3,MINN,BIG10,2017
Kurt Rafdal,recruit,TE,5.6,3,NEB,BIG10,2017
Austin Allen,recruit,TE,5.6,3,NEB,BIG10,2017
Jace James,recruit,WR,5.6,3,NWU,BIG10,2017
Elijah Gardiner,recruit,WR,5.6,3,OSU,BIG10,2017
Nicholas Sipe,recruit,QB,5.6,3,PUR,BIG10,2017
Shameen Jones,recruit,WR,5.6,3,RUT,BIG10,2017
Scott Nelson,recruit,ATH,5.6,3,WIS,BIG10,2017
Faion Hicks,recruit,ATH,5.6,3,WIS,BIG10,2017
Emmet Perry,recruit,WR,5.6,3,WIS,BIG10,2017
Charlie Brewer,recruit,QB,5.6,3,BAY,BIG12,2017
RJ Sneed,recruit,WR,5.6,3,BAY,BIG12,2017
Devon Moore,recruit,QB,5.6,3,IWST,BIG12,2017
Joshua Johnson,recruit,WR,5.6,3,IWST,BIG12,2017
Travis Jordan,recruit,ATH,5.6,3,KAN,BIG12,2017
Kenyon Tabor,recruit,WR,5.6,3,KAN,BIG12,2017
Octavius Matthews,recruit,RB,5.6,3,KAN,BIG12,2017
JD King,recruit,RB,5.6,3,OKST,BIG12,2017
Kenedy Snell,recruit,WR,5.6,3,TCU,BIG12,2017
Al'Dontre Davis,recruit,WR,5.6,3,TCU,BIG12,2017
Cade Brewer,recruit,TE,5.6,3,TEX,BIG12,2017
Daniel Young,recruit,RB,5.6,3,TEX,BIG12,2017
Xavier Martin,recruit,QB,5.6,3,TXTC,BIG12,2017
Tevin Bush,recruit,RB,5.6,3,West Virginia,BIG12,2017
Reggie Roberson,recruit,WR,5.6,3,West Virginia,BIG12,2017
Kameron Duncan,recruit,RB,5.6,3,charlotte,CUSA,2017
Jaiden Cole,recruit,ATH,5.6,3,latech,CUSA,2017
Isaiah Green,recruit,QB,5.6,3,marshall,CUSA,2017
Janiero Crankfield,recruit,WR,5.6,3,marshall,CUSA,2017
Sheldon Evans,recruit,RB,5.6,3,marshall,CUSA,2017
Zack Dobson,recruit,ATH,5.6,3,middletennessee,CUSA,2017
Tre Siggers,recruit,WR,5.6,3,northtexas,CUSA,2017
Mike'Quan Deane,recruit,TE,5.6,3,wku,CUSA,2017
Jackson McChesney,recruit,RB,5.6,3,BYU,IND,2017
Jordan Genmark Heath,recruit,ATH,5.6,3,Notre Dame,IND,2017
Drayton Law,recruit,WR,5.6,3,centralmichigan,MAC,2017
Drake Beasley,recruit,RB,5.6,3,Boise,MWC,2017
Cartrell Thomas,recruit,WR,5.6,3,Boise,MWC,2017
Chase Cord,recruit,QB,5.6,3,Boise,MWC,2017
Tyson Williams,recruit,ATH,5.6,3,Nevada,MWC,2017
Cameron Burston,recruit,QB,5.6,3,New Mexico,MWC,2017
Bryce Wolma,recruit,TE,5.6,3,ARZ,PAC12,2017
Bryce Gilbert,recruit,WR,5.6,3,ARZ,PAC12,2017
Gary Brightwell,recruit,RB,5.6,3,ARZ,PAC12,2017
Jeremiah Hawkins,recruit,ATH,5.6,3,CAL,PAC12,2017
Tyler Lytle,recruit,QB,5.6,3,COL,PAC12,2017
Maurice Bell,recruit,WR,5.6,3,COL,PAC12,2017
Alex Fontenot,recruit,RB,5.6,3,COL,PAC12,2017
Laviska Shenault,recruit,WR,5.6,3,COL,PAC12,2017
Nick Pickett,recruit,ATH,5.6,3,oregon,PAC12,2017
Cyrus Habibi-Likio,recruit,RB,5.6,3,oregon,PAC12,2017
Demetri Burch,recruit,ATH,5.6,3,oregon,PAC12,2017
Jake Luton,recruit,QB,5.6,3,oregon state,PAC12,2017
Trajon Cotton,recruit,ATH,5.6,3,oregon state,PAC12,2017
Morrell Osling III,recruit,ATH,5.6,3,UCLA,PAC12,2017
Tayler Katoa,recruit,ATH,5.6,3,USC,PAC12,2017
Jason Shelley,recruit,QB,5.6,3,utah,PAC12,2017
Jordan Lolohea,recruit,ATH,5.6,3,washington,PAC12,2017
Easop Winston,recruit,WR,5.6,3,washington,PAC12,2017
Marquese Taylor,recruit,ATH,5.5,3,Cincinnati,AAC,2017
Jaelen Greene,recruit,RB,5.5,3,Cincinnati,AAC,2017
Javan Hawes,recruit,WR,5.5,3,Cincinnati,AAC,2017
Noah Hamlin,recruit,WR,5.5,3,Cincinnati,AAC,2017
David Pindell,recruit,QB,5.5,3,UConn,AAC,2017
Timothy Gardner-Russaw,recruit,ATH,5.5,3,UConn,AAC,2017
Kingsley Ifedi,recruit,QB,5.5,3,East Carolina,AAC,2017
Trace Christian,recruit,RB,5.5,3,East Carolina,AAC,2017
Bryson Smith,recruit,QB,5.5,3,Houston,AAC,2017
Parker Eichenberger,recruit,TE,5.5,3,Houston,AAC,2017
Tre'von Bradley,recruit,ATH,5.5,3,Houston,AAC,2017
Jeremy Singleton,recruit,WR,5.5,3,Houston,AAC,2017
Quindon Lewis,recruit,ATH,5.5,3,Memphis,AAC,2017
Gary Theard,recruit,ATH,5.5,3,Navy,AAC,2017
Owen Piche,recruit,ATH,5.5,3,Navy,AAC,2017
Kayce Medlock,recruit,RB,5.5,3,SMU,AAC,2017
Austin Upshaw,recruit,QB,5.5,3,SMU,AAC,2017
Griffin Sestili,recruit,TE,5.5,3,Temple,AAC,2017
Todd Centeio,recruit,QB,5.5,3,Temple,AAC,2017
Khalil McClain,recruit,WR,5.5,3,Tulane,AAC,2017
Malik Jackson,recruit,WR,5.5,3,Tulsa,AAC,2017
Keylon Stokes,recruit,WR,5.5,3,Tulsa,AAC,2017
Shamari Brooks,recruit,RB,5.5,3,Tulsa,AAC,2017
Gabriel Davis,recruit,TE,5.5,3,Central Florida,AAC,2017
Randall St. Felix,recruit,WR,5.5,3,South Florida,AAC,2017
Chauncy Smart,recruit,ATH,5.5,3,South Florida,AAC,2017
Matthew Landers,recruit,ATH,5.5,3,georgia,SEC,2017
Princeton Fant,recruit,ATH,5.5,3,tennessee,SEC,2017
Will McBride,recruit,QB,5.5,3,tennessee,SEC,2017
Jacquez Jones,recruit,WR,5.5,3,tennessee,SEC,2017
James Bostic,recruit,WR,5.5,3,vanderbilt,SEC,2017
Chris Pierce,recruit,WR,5.5,3,vanderbilt,SEC,2017
Daulton Hyatt,recruit,QB,5.5,3,arkansas,SEC,2017
Devion Warren,recruit,ATH,5.5,3,arkansas,SEC,2017
John Samuel Shenker,recruit,TE,5.5,3,auburn,SEC,2017
Jontre Kirklin,recruit,ATH,5.5,3,LSU,SEC,2017
Alex Faniel,recruit,QB,5.5,3,ole miss,SEC,2017
Jordan Ta'amu,recruit,QB,5.5,3,ole miss,SEC,2017
Isaiah Woullard,recruit,RB,5.5,3,ole miss,SEC,2017
Kylin Hill,recruit,RB,5.5,3,mississippi,SEC,2017
Austin Williams,recruit,WR,5.5,3,mississippi,SEC,2017
Patrick Brown,recruit,TE,5.5,3,BC,ACC,2017
Jahmin Muse,recruit,WR,5.5,3,BC,ACC,2017
Damond Johnson,recruit,WR,5.5,3,DUKE,ACC,2017
Joshua Blackwell,recruit,ATH,5.5,3,DUKE,ACC,2017
